date,District,Sub-District,NewCases,CumCases,Recovered,CumRecovered,Deaths,CumDeaths,ActiveCases
01/07/2021,Gombak,Batu,172,12146,117,11725,5,120,301
01/07/2021,Gombak,Hulu Kelang,67,3572,45,3421,1,48,103
01/07/2021,Gombak,Kuang,35,2259,47,2194,0,11,54
01/07/2021,Gombak,Penjara,0,241,0,240,0,1,0
01/07/2021,Gombak,Rawang,57,5208,48,5045,0,41,122
01/07/2021,Gombak,Setapak,34,2192,36,2078,2,18,96
01/07/2021,Hulu Langat,Ampang,201,11687,152,11171,7,131,385
01/07/2021,Hulu Langat,Beranang,27,958,20,899,0,13,46
01/07/2021,Hulu Langat,Cheras,175,11505,125,11150,0,116,239
01/07/2021,Hulu Langat,Hulu Langat,25,2203,26,2117,2,23,63
01/07/2021,Hulu Langat,Hulu Semenyih,0,0,0,0,0,0,0
01/07/2021,Hulu Langat,Kajang,201,18674,77,17933,3,117,624
01/07/2021,Hulu Langat,Penjara,20,2378,6,2293,0,0,85
01/07/2021,Hulu Langat,Semenyih,74,4865,54,4707,1,31,127
01/07/2021,Hulu Selangor,Ampang Pechah,3,429,0,414,0,4,11
01/07/2021,Hulu Selangor,Batang Kali,3,469,5,456,0,4,9
01/07/2021,Hulu Selangor,Buluh Telur,0,1,0,1,0,0,0
01/07/2021,Hulu Selangor,Hulu Bernam,0,187,0,182,0,3,2
01/07/2021,Hulu Selangor,Hulu Yam,8,328,0,81,0,1,246
01/07/2021,Hulu Selangor,Kalumpang,2,147,5,140,0,0,7
01/07/2021,Hulu Selangor,Kerling,0,69,0,67,0,0,2
01/07/2021,Hulu Selangor,Kuala Kalumpang,0,0,0,0,0,0,0
01/07/2021,Hulu Selangor,Penjara,0,276,0,276,0,0,0
01/07/2021,Hulu Selangor,Pertak,0,0,0,0,0,0,0
01/07/2021,Hulu Selangor,Rasa,3,208,8,191,0,0,17
01/07/2021,Hulu Selangor,Serendah,40,3842,36,3676,1,25,141
01/07/2021,Hulu Selangor,Sungai Gumut,0,0,0,0,0,0,0
01/07/2021,Hulu Selangor,Sungai Tinggi,0,91,0,91,0,0,0
01/07/2021,Klang,Kapar,67,20326,67,20151,0,51,124
01/07/2021,Klang,Klang,341,31419,352,30748,5,180,491
01/07/2021,Klang,Penjara,0,13,0,13,0,0,0
01/07/2021,Kuala Langat,Bandar,14,384,1,361,0,3,20
01/07/2021,Kuala Langat,Batu,3,334,9,321,0,6,7
01/07/2021,Kuala Langat,Jugra,11,373,0,360,0,2,11
01/07/2021,Kuala Langat,Kelanang,4,154,7,142,0,1,11
01/07/2021,Kuala Langat,Morib,1,475,4,467,0,8,0
01/07/2021,Kuala Langat,Penjara,0,9,0,9,0,0,0
01/07/2021,Kuala Langat,Tanjung 12(1),42,4471,19,4349,0,21,101
01/07/2021,Kuala Langat,Tanjung 12(2),18,1692,14,1652,0,8,32
01/07/2021,Kuala Langat,Telok Panglima Garang,55,5549,210,5482,0,26,41
01/07/2021,Kuala Selangor,Api-Api,2,160,1,148,0,1,11
01/07/2021,Kuala Selangor,Bestari Jaya,0,1542,8,1485,0,6,51
01/07/2021,Kuala Selangor,Hulu Tinggi,0,0,0,0,0,0,0
01/07/2021,Kuala Selangor,Jeram,2,1152,7,1114,0,10,28
01/07/2021,Kuala Selangor,Kuala Selangor,13,572,0,547,0,5,20
01/07/2021,Kuala Selangor,ljok,44,3690,43,3577,1,25,88
01/07/2021,Kuala Selangor,Pasangan,0,45,0,41,0,0,4
01/07/2021,Kuala Selangor,Penjara,0,7,0,7,0,0,0
01/07/2021,Kuala Selangor,Tanjong Karang,6,685,4,657,0,7,21
01/07/2021,Kuala Selangor,Ujong Permatang,0,132,0,128,0,2,2
01/07/2021,Petaling,Bukit Raja,51,5890,48,5767,1,24,99
01/07/2021,Petaling,Damansara,269,24985,228,24375,5,119,491
01/07/2021,Petaling,Penjara,0,18,0,17,0,0,1
01/07/2021,Petaling,Petaling,321,26972,294,26281,9,253,438
01/07/2021,Petaling,Sungai Buloh,230,17215,166,16743,3,79,393
01/07/2021,Sabak Bernam,Bagan Nakhoda Omar,0,122,1,117,0,4,1
01/07/2021,Sabak Bernam,Panchang Bedena,0,251,0,241,0,0,10
01/07/2021,Sabak Bernam,Pasir Panjang,1,299,19,283,0,1,15
01/07/2021,Sabak Bernam,Penjara,0,4,0,4,0,0,0
01/07/2021,Sabak Bernam,Sabak,0,403,0,396,0,4,3
01/07/2021,Sabak Bernam,Sungai Panjang,0,258,0,244,0,3,11
01/07/2021,Sepang,Dengkil,212,9588,106,9303,0,42,243
01/07/2021,Sepang,Labu,6,6128,15,6044,0,10,74
01/07/2021,Sepang,Penjara,0,83,0,83,0,0,0
01/07/2021,Sepang,Sepang,23,1559,44,1486,0,9,64
02/07/2021,Gombak,Batu,108,12254,130,11855,2,122,277
02/07/2021,Gombak,Hulu Kelang,54,3626,35,3456,0,48,122
02/07/2021,Gombak,Kuang,0,2259,28,2222,0,11,26
02/07/2021,Gombak,Penjara,0,241,0,240,0,1,0
02/07/2021,Gombak,Rawang,62,5270,62,5107,0,41,122
02/07/2021,Gombak,Setapak,64,2256,40,2118,0,18,120
02/07/2021,Hulu Langat,Ampang,241,11928,151,11322,0,131,475
02/07/2021,Hulu Langat,Beranang,37,995,24,923,0,13,59
02/07/2021,Hulu Langat,Cheras,227,11732,98,11248,2,118,366
02/07/2021,Hulu Langat,Hulu Langat,26,2229,28,2145,0,23,61
02/07/2021,Hulu Langat,Hulu Semenyih,0,0,0,0,0,0,0
02/07/2021,Hulu Langat,Kajang,173,18847,162,18095,2,119,633
02/07/2021,Hulu Langat,Penjara,33,2411,37,2330,0,0,81
02/07/2021,Hulu Langat,Semenyih,72,4937,56,4763,2,33,141
02/07/2021,Hulu Selangor,Ampang Pechah,3,432,1,415,0,4,13
02/07/2021,Hulu Selangor,Batang Kali,13,482,1,457,0,4,21
02/07/2021,Hulu Selangor,Buluh Telur,0,1,0,1,0,0,0
02/07/2021,Hulu Selangor,Hulu Bernam,4,191,0,182,0,3,6
02/07/2021,Hulu Selangor,Hulu Yam,15,343,0,81,0,1,261
02/07/2021,Hulu Selangor,Kalumpang,7,154,0,140,0,0,14
02/07/2021,Hulu Selangor,Kerling,1,70,2,69,0,0,1
02/07/2021,Hulu Selangor,Kuala Kalumpang,0,0,0,0,0,0,0
02/07/2021,Hulu Selangor,Penjara,0,276,0,276,0,0,0
02/07/2021,Hulu Selangor,Pertak,0,0,0,0,0,0,0
02/07/2021,Hulu Selangor,Rasa,10,218,0,191,0,0,27
02/07/2021,Hulu Selangor,Serendah,51,3893,33,3709,0,25,159
02/07/2021,Hulu Selangor,Sungai Gumut,0,0,0,0,0,0,0
02/07/2021,Hulu Selangor,Sungai Tinggi,0,91,0,91,0,0,0
02/07/2021,Klang,Kapar,99,20425,104,20255,0,51,119
02/07/2021,Klang,Klang,348,31767,330,31078,8,188,501
02/07/2021,Klang,Penjara,0,13,0,13,0,0,0
02/07/2021,Kuala Langat,Bandar,0,384,6,367,0,3,14
02/07/2021,Kuala Langat,Batu,1,335,3,324,0,6,5
02/07/2021,Kuala Langat,Jugra,2,375,0,360,0,2,13
02/07/2021,Kuala Langat,Kelanang,0,154,0,142,0,1,11
02/07/2021,Kuala Langat,Morib,8,483,4,471,0,8,4
02/07/2021,Kuala Langat,Penjara,0,9,0,9,0,0,0
02/07/2021,Kuala Langat,Tanjung 12(1),29,4500,58,4407,0,21,72
02/07/2021,Kuala Langat,Tanjung 12(2),13,1705,32,1684,0,8,13
02/07/2021,Kuala Langat,Telok Panglima Garang,52,5601,16,5498,1,27,76
02/07/2021,Kuala Selangor,Api-Api,2,162,4,152,0,1,9
02/07/2021,Kuala Selangor,Bestari Jaya,14,1556,13,1498,0,6,52
02/07/2021,Kuala Selangor,Hulu Tinggi,0,0,0,0,0,0,0
02/07/2021,Kuala Selangor,Jeram,4,1156,4,1118,0,10,28
02/07/2021,Kuala Selangor,Kuala Selangor,2,574,0,547,0,5,22
02/07/2021,Kuala Selangor,ljok,52,3742,36,3613,0,25,104
02/07/2021,Kuala Selangor,Pasangan,1,46,0,41,0,0,5
02/07/2021,Kuala Selangor,Penjara,0,7,0,7,0,0,0
02/07/2021,Kuala Selangor,Tanjong Karang,8,693,10,667,0,7,19
02/07/2021,Kuala Selangor,Ujong Permatang,0,132,0,128,0,2,2
02/07/2021,Petaling,Bukit Raja,37,5927,84,5851,0,24,52
02/07/2021,Petaling,Damansara,259,25244,311,24686,4,123,435
02/07/2021,Petaling,Penjara,0,18,0,17,0,0,1
02/07/2021,Petaling,Petaling,323,27295,319,26600,4,257,438
02/07/2021,Petaling,Sungai Buloh,179,17394,244,16987,4,83,324
02/07/2021,Sabak Bernam,Bagan Nakhoda Omar,0,122,0,117,0,4,1
02/07/2021,Sabak Bernam,Panchang Bedena,3,254,0,241,0,0,13
02/07/2021,Sabak Bernam,Pasir Panjang,6,305,1,284,0,1,20
02/07/2021,Sabak Bernam,Penjara,0,4,0,4,0,0,0
02/07/2021,Sabak Bernam,Sabak,7,410,0,396,0,4,10
02/07/2021,Sabak Bernam,Sungai Panjang,0,258,0,244,0,3,11
02/07/2021,Sepang,Dengkil,178,9766,71,9374,0,42,350
02/07/2021,Sepang,Labu,30,6158,50,6094,0,10,54
02/07/2021,Sepang,Penjara,0,83,0,83,0,0,0
02/07/2021,Sepang,Sepang,48,1607,34,1520,0,9,78
03/07/2021,Gombak,Batu,149,12403,174,12029,4,126,248
03/07/2021,Gombak,Hulu Kelang,61,3687,79,3535,1,49,103
03/07/2021,Gombak,Kuang,42,2301,11,2233,0,11,57
03/07/2021,Gombak,Penjara,0,241,0,240,0,1,0
03/07/2021,Gombak,Rawang,91,5361,67,5174,4,45,142
03/07/2021,Gombak,Setapak,73,2329,63,2181,2,20,128
03/07/2021,Hulu Langat,Ampang,290,12218,117,11439,3,134,645
03/07/2021,Hulu Langat,Beranang,28,1023,12,935,0,13,75
03/07/2021,Hulu Langat,Cheras,193,11925,90,11338,5,123,464
03/07/2021,Hulu Langat,Hulu Langat,25,2254,8,2153,1,24,77
03/07/2021,Hulu Langat,Hulu Semenyih,0,0,0,0,0,0,0
03/07/2021,Hulu Langat,Kajang,327,19174,102,18197,3,122,855
03/07/2021,Hulu Langat,Penjara,14,2425,13,2343,0,0,82
03/07/2021,Hulu Langat,Semenyih,158,5095,34,4797,0,33,265
03/07/2021,Hulu Selangor,Ampang Pechah,0,432,2,417,0,4,11
03/07/2021,Hulu Selangor,Batang Kali,6,488,5,462,0,4,22
03/07/2021,Hulu Selangor,Buluh Telur,0,1,0,1,0,0,0
03/07/2021,Hulu Selangor,Hulu Bernam,0,191,2,184,0,3,4
03/07/2021,Hulu Selangor,Hulu Yam,1,344,0,81,1,2,261
03/07/2021,Hulu Selangor,Kalumpang,1,155,3,143,0,0,12
03/07/2021,Hulu Selangor,Kerling,0,70,0,69,0,0,1
03/07/2021,Hulu Selangor,Kuala Kalumpang,0,0,0,0,0,0,0
03/07/2021,Hulu Selangor,Penjara,0,276,0,276,0,0,0
03/07/2021,Hulu Selangor,Pertak,0,0,0,0,0,0,0
03/07/2021,Hulu Selangor,Rasa,6,224,7,198,0,0,26
03/07/2021,Hulu Selangor,Serendah,62,3955,59,3768,1,26,161
03/07/2021,Hulu Selangor,Sungai Gumut,0,0,0,0,0,0,0
03/07/2021,Hulu Selangor,Sungai Tinggi,0,91,0,91,0,0,0
03/07/2021,Klang,Kapar,60,20485,113,20368,2,53,64
03/07/2021,Klang,Klang,383,32150,490,31568,0,188,394
03/07/2021,Klang,Penjara,0,13,0,13,0,0,0
03/07/2021,Kuala Langat,Bandar,1,385,2,369,0,3,13
03/07/2021,Kuala Langat,Batu,0,335,2,326,0,6,3
03/07/2021,Kuala Langat,Jugra,5,380,2,362,0,2,16
03/07/2021,Kuala Langat,Kelanang,0,154,10,152,0,1,1
03/07/2021,Kuala Langat,Morib,2,485,2,473,1,9,3
03/07/2021,Kuala Langat,Penjara,0,9,0,9,0,0,0
03/07/2021,Kuala Langat,Tanjung 12(1),32,4532,47,4454,0,21,57
03/07/2021,Kuala Langat,Tanjung 12(2),32,1737,16,1700,0,8,29
03/07/2021,Kuala Langat,Telok Panglima Garang,13,5614,38,5536,0,27,51
03/07/2021,Kuala Selangor,Api-Api,0,162,0,152,0,1,9
03/07/2021,Kuala Selangor,Bestari Jaya,17,1573,1,1499,0,6,68
03/07/2021,Kuala Selangor,Hulu Tinggi,0,0,0,0,0,0,0
03/07/2021,Kuala Selangor,Jeram,12,1168,3,1121,0,10,37
03/07/2021,Kuala Selangor,Kuala Selangor,3,577,1,548,0,5,24
03/07/2021,Kuala Selangor,ljok,35,3777,27,3640,0,25,112
03/07/2021,Kuala Selangor,Pasangan,0,46,0,41,0,0,5
03/07/2021,Kuala Selangor,Penjara,0,7,0,7,0,0,0
03/07/2021,Kuala Selangor,Tanjong Karang,1,694,4,671,0,7,16
03/07/2021,Kuala Selangor,Ujong Permatang,0,132,0,128,0,2,2
03/07/2021,Petaling,Bukit Raja,38,5965,57,5908,1,25,32
03/07/2021,Petaling,Damansara,222,25466,335,25021,7,130,315
03/07/2021,Petaling,Penjara,0,18,0,17,0,0,1
03/07/2021,Petaling,Petaling,251,27546,457,27057,10,267,222
03/07/2021,Petaling,Sungai Buloh,96,17490,202,17189,5,88,213
03/07/2021,Sabak Bernam,Bagan Nakhoda Omar,0,122,0,117,0,4,1
03/07/2021,Sabak Bernam,Panchang Bedena,5,259,3,244,0,0,15
03/07/2021,Sabak Bernam,Pasir Panjang,4,309,3,287,0,1,21
03/07/2021,Sabak Bernam,Penjara,0,4,0,4,0,0,0
03/07/2021,Sabak Bernam,Sabak,2,412,0,396,0,4,12
03/07/2021,Sabak Bernam,Sungai Panjang,2,260,1,245,0,3,12
03/07/2021,Sepang,Dengkil,167,9933,35,9409,0,42,482
03/07/2021,Sepang,Labu,54,6212,28,6122,0,10,80
03/07/2021,Sepang,Penjara,0,83,0,83,0,0,0
03/07/2021,Sepang,Sepang,81,1688,11,1531,0,9,148
04/07/2021,Gombak,Batu,117,12520,99,12128,0,126,266
04/07/2021,Gombak,Hulu Kelang,26,3713,32,3567,0,49,97
04/07/2021,Gombak,Kuang,45,2346,26,2259,0,11,76
04/07/2021,Gombak,Penjara,0,241,0,240,0,1,0
04/07/2021,Gombak,Rawang,39,5400,45,5219,1,46,135
04/07/2021,Gombak,Setapak,49,2378,43,2224,0,20,134
04/07/2021,Hulu Langat,Ampang,217,12435,200,11639,4,138,658
04/07/2021,Hulu Langat,Beranang,18,1041,9,944,1,14,83
04/07/2021,Hulu Langat,Cheras,157,12082,149,11487,1,124,471
04/07/2021,Hulu Langat,Hulu Langat,27,2281,33,2186,-1,23,72
04/07/2021,Hulu Langat,Hulu Semenyih,0,0,0,0,0,0,0
04/07/2021,Hulu Langat,Kajang,184,19358,151,18348,2,124,886
04/07/2021,Hulu Langat,Penjara,19,2444,53,2396,0,0,48
04/07/2021,Hulu Langat,Semenyih,84,5179,55,4852,2,35,292
04/07/2021,Hulu Selangor,Ampang Pechah,0,432,3,420,0,4,8
04/07/2021,Hulu Selangor,Batang Kali,9,497,4,466,0,4,27
04/07/2021,Hulu Selangor,Buluh Telur,0,1,0,1,0,0,0
04/07/2021,Hulu Selangor,Hulu Bernam,0,191,0,184,0,3,4
04/07/2021,Hulu Selangor,Hulu Yam,9,353,0,81,0,2,270
04/07/2021,Hulu Selangor,Kalumpang,1,156,3,146,0,0,10
04/07/2021,Hulu Selangor,Kerling,0,70,0,69,0,0,1
04/07/2021,Hulu Selangor,Kuala Kalumpang,0,0,0,0,0,0,0
04/07/2021,Hulu Selangor,Penjara,0,276,0,276,0,0,0
04/07/2021,Hulu Selangor,Pertak,0,0,0,0,0,0,0
04/07/2021,Hulu Selangor,Rasa,8,232,9,207,0,0,25
04/07/2021,Hulu Selangor,Serendah,79,4034,46,3814,0,26,194
04/07/2021,Hulu Selangor,Sungai Gumut,0,0,0,0,0,0,0
04/07/2021,Hulu Selangor,Sungai Tinggi,0,91,0,91,0,0,0
04/07/2021,Klang,Kapar,86,20571,49,20417,0,53,101
04/07/2021,Klang,Klang,239,32389,207,31775,0,188,426
04/07/2021,Klang,Penjara,0,13,0,13,0,0,0
04/07/2021,Kuala Langat,Bandar,5,390,16,385,0,3,2
04/07/2021,Kuala Langat,Batu,0,335,2,328,0,6,1
04/07/2021,Kuala Langat,Jugra,0,380,10,372,0,2,6
04/07/2021,Kuala Langat,Kelanang,7,161,2,154,0,1,6
04/07/2021,Kuala Langat,Morib,2,487,1,474,0,9,4
04/07/2021,Kuala Langat,Penjara,0,9,0,9,0,0,0
04/07/2021,Kuala Langat,Tanjung 12(1),30,4562,26,4480,0,21,61
04/07/2021,Kuala Langat,Tanjung 12(2),37,1774,8,1708,0,8,58
04/07/2021,Kuala Langat,Telok Panglima Garang,34,5648,49,5585,1,28,35
04/07/2021,Kuala Selangor,Api-Api,0,162,4,156,0,1,5
04/07/2021,Kuala Selangor,Bestari Jaya,1,1574,42,1541,0,6,27
04/07/2021,Kuala Selangor,Hulu Tinggi,0,0,0,0,0,0,0
04/07/2021,Kuala Selangor,Jeram,4,1172,7,1128,0,10,34
04/07/2021,Kuala Selangor,Kuala Selangor,2,579,10,558,0,5,16
04/07/2021,Kuala Selangor,ljok,10,3787,49,3689,0,25,73
04/07/2021,Kuala Selangor,Pasangan,0,46,0,41,0,0,5
04/07/2021,Kuala Selangor,Penjara,5,12,0,7,0,0,5
04/07/2021,Kuala Selangor,Tanjong Karang,0,694,11,682,0,7,5
04/07/2021,Kuala Selangor,Ujong Permatang,0,132,0,128,0,2,2
04/07/2021,Petaling,Bukit Raja,46,6011,37,5945,1,26,40
04/07/2021,Petaling,Damansara,199,25665,193,25214,2,132,319
04/07/2021,Petaling,Penjara,0,18,0,17,0,0,1
04/07/2021,Petaling,Petaling,187,27733,240,27297,7,274,162
04/07/2021,Petaling,Sungai Buloh,151,17641,179,17368,2,90,183
04/07/2021,Sabak Bernam,Bagan Nakhoda Omar,1,123,0,117,0,4,2
04/07/2021,Sabak Bernam,Panchang Bedena,0,259,6,250,0,0,9
04/07/2021,Sabak Bernam,Pasir Panjang,15,324,5,292,0,1,31
04/07/2021,Sabak Bernam,Penjara,0,4,0,4,0,0,0
04/07/2021,Sabak Bernam,Sabak,2,414,2,398,0,4,12
04/07/2021,Sabak Bernam,Sungai Panjang,0,260,2,247,0,3,10
04/07/2021,Sepang,Dengkil,46,9979,241,9650,0,42,287
04/07/2021,Sepang,Labu,23,6235,21,6143,2,12,80
04/07/2021,Sepang,Penjara,0,83,0,83,0,0,0
04/07/2021,Sepang,Sepang,42,1730,27,1558,0,9,163
05/07/2021,Gombak,Batu,199,12719,144,12272,2,128,319
05/07/2021,Gombak,Hulu Kelang,52,3765,52,3619,2,51,95
05/07/2021,Gombak,Kuang,15,2361,36,2295,0,11,55
05/07/2021,Gombak,Penjara,0,241,0,240,0,1,0
05/07/2021,Gombak,Rawang,35,5435,67,5286,0,46,103
05/07/2021,Gombak,Setapak,13,2391,71,2295,0,20,76
05/07/2021,Hulu Langat,Ampang,178,12613,188,11827,1,139,647
05/07/2021,Hulu Langat,Beranang,7,1048,44,988,0,14,46
05/07/2021,Hulu Langat,Cheras,140,12222,152,11639,0,124,459
05/07/2021,Hulu Langat,Hulu Langat,16,2297,18,2204,1,24,69
05/07/2021,Hulu Langat,Hulu Semenyih,0,0,0,0,0,0,0
05/07/2021,Hulu Langat,Kajang,209,19567,217,18565,2,126,876
05/07/2021,Hulu Langat,Penjara,9,2453,1,2397,0,0,56
05/07/2021,Hulu Langat,Semenyih,58,5237,53,4905,1,36,296
05/07/2021,Hulu Selangor,Ampang Pechah,1,433,6,426,0,4,3
05/07/2021,Hulu Selangor,Batang Kali,0,497,18,484,0,4,9
05/07/2021,Hulu Selangor,Buluh Telur,0,1,0,1,0,0,0
05/07/2021,Hulu Selangor,Hulu Bernam,0,191,0,184,0,3,4
05/07/2021,Hulu Selangor,Hulu Yam,4,357,0,81,0,2,274
05/07/2021,Hulu Selangor,Kalumpang,0,156,2,148,0,0,8
05/07/2021,Hulu Selangor,Kerling,1,71,0,69,0,0,2
05/07/2021,Hulu Selangor,Kuala Kalumpang,0,0,0,0,0,0,0
05/07/2021,Hulu Selangor,Penjara,0,276,0,276,0,0,0
05/07/2021,Hulu Selangor,Pertak,0,0,0,0,0,0,0
05/07/2021,Hulu Selangor,Rasa,1,233,5,212,1,1,20
05/07/2021,Hulu Selangor,Serendah,37,4071,80,3894,0,26,151
05/07/2021,Hulu Selangor,Sungai Gumut,0,0,0,0,0,0,0
05/07/2021,Hulu Selangor,Sungai Tinggi,2,93,0,91,0,0,2
05/07/2021,Klang,Kapar,61,20632,59,20476,0,53,103
05/07/2021,Klang,Klang,169,32558,304,32079,4,192,287
05/07/2021,Klang,Penjara,0,13,0,13,0,0,0
05/07/2021,Kuala Langat,Bandar,0,390,0,385,0,3,2
05/07/2021,Kuala Langat,Batu,16,351,1,329,0,6,16
05/07/2021,Kuala Langat,Jugra,1,381,4,376,0,2,3
05/07/2021,Kuala Langat,Kelanang,0,161,0,154,0,1,6
05/07/2021,Kuala Langat,Morib,0,487,4,478,0,9,0
05/07/2021,Kuala Langat,Penjara,0,9,0,9,0,0,0
05/07/2021,Kuala Langat,Tanjung 12(1),39,4601,38,4518,0,21,62
05/07/2021,Kuala Langat,Tanjung 12(2),4,1778,30,1738,0,8,32
05/07/2021,Kuala Langat,Telok Panglima Garang,39,5687,17,5602,1,29,56
05/07/2021,Kuala Selangor,Api-Api,1,163,2,158,0,1,4
05/07/2021,Kuala Selangor,Bestari Jaya,8,1582,13,1554,0,6,22
05/07/2021,Kuala Selangor,Hulu Tinggi,0,0,0,0,0,0,0
05/07/2021,Kuala Selangor,Jeram,10,1182,2,1130,0,10,42
05/07/2021,Kuala Selangor,Kuala Selangor,12,591,12,570,0,5,16
05/07/2021,Kuala Selangor,ljok,31,3818,51,3740,0,25,53
05/07/2021,Kuala Selangor,Pasangan,0,46,0,41,0,0,5
05/07/2021,Kuala Selangor,Penjara,0,12,0,7,0,0,5
05/07/2021,Kuala Selangor,Tanjong Karang,6,700,5,687,0,7,6
05/07/2021,Kuala Selangor,Ujong Permatang,0,132,1,129,0,2,1
05/07/2021,Petaling,Bukit Raja,75,6086,25,5970,1,27,89
05/07/2021,Petaling,Damansara,320,25985,178,25392,1,133,460
05/07/2021,Petaling,Penjara,0,18,0,17,0,0,1
05/07/2021,Petaling,Petaling,349,28082,216,27513,9,283,286
05/07/2021,Petaling,Sungai Buloh,238,17879,107,17475,2,92,312
05/07/2021,Sabak Bernam,Bagan Nakhoda Omar,0,123,2,119,0,4,0
05/07/2021,Sabak Bernam,Panchang Bedena,14,273,1,251,0,0,22
05/07/2021,Sabak Bernam,Pasir Panjang,0,324,5,297,0,1,26
05/07/2021,Sabak Bernam,Penjara,0,4,0,4,0,0,0
05/07/2021,Sabak Bernam,Sabak,3,417,1,399,0,4,14
05/07/2021,Sabak Bernam,Sungai Panjang,3,263,8,255,1,4,4
05/07/2021,Sepang,Dengkil,146,10125,164,9814,1,43,268
05/07/2021,Sepang,Labu,55,6290,42,6185,0,12,93
05/07/2021,Sepang,Penjara,0,83,0,83,0,0,0
05/07/2021,Sepang,Sepang,31,1761,47,1605,0,9,147
06/07/2021,Gombak,Batu,205,12924,143,12415,1,129,380
06/07/2021,Gombak,Hulu Kelang,47,3812,44,3663,0,51,98
06/07/2021,Gombak,Kuang,105,2466,41,2336,0,11,119
06/07/2021,Gombak,Penjara,0,241,0,240,0,1,0
06/07/2021,Gombak,Rawang,43,5478,57,5343,0,46,89
06/07/2021,Gombak,Setapak,32,2423,33,2328,0,20,75
06/07/2021,Hulu Langat,Ampang,196,12809,188,12015,2,141,653
06/07/2021,Hulu Langat,Beranang,25,1073,26,1014,1,15,44
06/07/2021,Hulu Langat,Cheras,147,12369,201,11840,3,127,402
06/07/2021,Hulu Langat,Hulu Langat,20,2317,27,2231,1,25,61
06/07/2021,Hulu Langat,Hulu Semenyih,0,0,0,0,0,0,0
06/07/2021,Hulu Langat,Kajang,294,19861,198,18763,3,129,969
06/07/2021,Hulu Langat,Penjara,67,2520,22,2419,0,0,101
06/07/2021,Hulu Langat,Semenyih,75,5312,105,5010,0,36,266
06/07/2021,Hulu Selangor,Ampang Pechah,6,439,2,428,0,4,7
06/07/2021,Hulu Selangor,Batang Kali,9,506,3,487,0,4,15
06/07/2021,Hulu Selangor,Buluh Telur,0,1,0,1,0,0,0
06/07/2021,Hulu Selangor,Hulu Bernam,7,198,4,188,0,3,7
06/07/2021,Hulu Selangor,Hulu Yam,2,359,0,81,0,2,276
06/07/2021,Hulu Selangor,Kalumpang,0,156,7,155,1,1,0
06/07/2021,Hulu Selangor,Kerling,0,71,1,70,0,0,1
06/07/2021,Hulu Selangor,Kuala Kalumpang,0,0,0,0,0,0,0
06/07/2021,Hulu Selangor,Penjara,1,277,0,276,0,0,1
06/07/2021,Hulu Selangor,Pertak,0,0,0,0,0,0,0
06/07/2021,Hulu Selangor,Rasa,5,238,10,222,0,1,15
06/07/2021,Hulu Selangor,Serendah,71,4142,59,3953,0,26,163
06/07/2021,Hulu Selangor,Sungai Gumut,0,0,0,0,0,0,0
06/07/2021,Hulu Selangor,Sungai Tinggi,3,96,0,91,0,0,5
06/07/2021,Klang,Kapar,43,20675,91,20567,0,53,55
06/07/2021,Klang,Klang,339,32897,349,32428,15,207,262
06/07/2021,Klang,Penjara,0,13,0,13,0,0,0
06/07/2021,Kuala Langat,Bandar,1,391,2,387,1,4,0
06/07/2021,Kuala Langat,Batu,7,358,0,329,0,6,23
06/07/2021,Kuala Langat,Jugra,1,382,1,377,0,2,3
06/07/2021,Kuala Langat,Kelanang,6,167,7,161,0,1,5
06/07/2021,Kuala Langat,Morib,5,492,3,481,0,9,2
06/07/2021,Kuala Langat,Penjara,73,82,0,9,0,0,73
06/07/2021,Kuala Langat,Tanjung 12(1),68,4669,36,4554,0,21,94
06/07/2021,Kuala Langat,Tanjung 12(2),20,1798,42,1780,0,8,10
06/07/2021,Kuala Langat,Telok Panglima Garang,64,5751,52,5654,0,29,68
06/07/2021,Kuala Selangor,Api-Api,12,175,2,160,0,1,14
06/07/2021,Kuala Selangor,Bestari Jaya,20,1602,0,1554,0,6,42
06/07/2021,Kuala Selangor,Hulu Tinggi,0,0,0,0,0,0,0
06/07/2021,Kuala Selangor,Jeram,45,1227,2,1132,0,10,85
06/07/2021,Kuala Selangor,Kuala Selangor,10,601,2,572,0,5,24
06/07/2021,Kuala Selangor,ljok,68,3886,28,3768,2,27,91
06/07/2021,Kuala Selangor,Pasangan,0,46,1,42,0,0,4
06/07/2021,Kuala Selangor,Penjara,0,12,0,7,0,0,5
06/07/2021,Kuala Selangor,Tanjong Karang,4,704,4,691,0,7,6
06/07/2021,Kuala Selangor,Ujong Permatang,1,133,0,129,0,2,2
06/07/2021,Petaling,Bukit Raja,50,6136,44,6014,1,28,94
06/07/2021,Petaling,Damansara,300,26285,243,25635,7,140,510
06/07/2021,Petaling,Penjara,0,18,0,17,0,0,1
06/07/2021,Petaling,Petaling,343,28425,283,27796,3,286,343
06/07/2021,Petaling,Sungai Buloh,211,18090,211,17686,2,94,310
06/07/2021,Sabak Bernam,Bagan Nakhoda Omar,4,127,0,119,0,4,4
06/07/2021,Sabak Bernam,Panchang Bedena,0,273,3,254,0,0,19
06/07/2021,Sabak Bernam,Pasir Panjang,0,324,6,303,0,1,20
06/07/2021,Sabak Bernam,Penjara,0,4,0,4,0,0,0
06/07/2021,Sabak Bernam,Sabak,0,417,7,406,0,4,7
